src,dst,syn_count,nt,sign,weight
169,424,9,OCT,1.0,2.302585092994046
278,1585,20,GABA,-1.0,-3.044522437723423
31,459,13,GABA,-1.0,-2.6390573296152584
1728,810,75,GABA,-1.0,-4.330733340286331
131,1069,16,ACH,1.0,2.833213344056216
1217,1754,11,ACH,1.0,2.4849066497880004
6,208,35,ACH,1.0,3.58351893845611
947,204,15,ACH,1.0,2.772588722239781
894,598,63,GLUT,-1.0,-4.1588830833596715
414,523,30,ACH,1.0,3.4339872044851463
489,827,64,GABA,-1.0,-4.174387269895637
1577,633,12,ACH,1.0,2.5649493574615367
465,637,12,GABA,-1.0,-2.5649493574615367
1581,1318,12,GABA,-1.0,-2.5649493574615367
1527,737,35,GABA,-1.0,-3.58351893845611
1465,1030,21,ACH,1.0,3.091042453358316
745,31,23,GABA,-1.0,-3.1780538303479458
148,541,7,ACH,1.0,2.0794415416798357
1687,1311,23,GABA,-1.0,-3.1780538303479458
618,1489,14,GABA,-1.0,-2.70805020110221
278,765,6,GABA,-1.0,-1.9459101490553132
598,711,7,ACH,1.0,2.0794415416798357
560,215,49,GABA,-1.0,-3.912023005428146
1124,319,7,ACH,1.0,2.0794415416798357
1109,1311,46,GLUT,-1.0,-3.8501476017100584
1702,463,72,GABA,-1.0,-4.290459441148391
1577,1845,7,ACH,1.0,2.0794415416798357
390,1643,6,GABA,-1.0,-1.9459101490553132
152,810,5,GABA,-1.0,-1.791759469228055
300,235,114,GABA,-1.0,-4.74493212836325
604,718,23,GLUT,-1.0,-3.1780538303479458
1294,1048,7,ACH,1.0,2.0794415416798357
1695,1696,64,ACH,1.0,4.174387269895637
133,1151,7,GABA,-1.0,-2.0794415416798357
1803,337,6,GABA,-1.0,-1.9459101490553132
279,1118,10,ACH,1.0,2.3978952727983707
201,1831,10,ACH,1.0,2.3978952727983707
1150,438,13,ACH,1.0,2.6390573296152584
1648,1486,45,ACH,1.0,3.828641396489095
884,1211,6,ACH,1.0,1.9459101490553132
1765,873,12,GABA,-1.0,-2.5649493574615367
584,1012,19,ACH,1.0,2.995732273553991
1085,746,9,GABA,-1.0,-2.302585092994046
242,523,18,GABA,-1.0,-2.9444389791664403
25,424,6,GABA,-1.0,-1.9459101490553132
1378,1521,7,DA,1.0,2.0794415416798357
421,1046,5,GLUT,-1.0,-1.791759469228055
621,1615,23,ACH,1.0,3.1780538303479458
894,999,8,GLUT,-1.0,-2.1972245773362196
1744,745,5,GABA,-1.0,-1.791759469228055
465,1191,10,GABA,-1.0,-2.3978952727983707
298,1361,8,ACH,1.0,2.1972245773362196
923,1617,10,ACH,1.0,2.3978952727983707
330,1209,30,GABA,-1.0,-3.4339872044851463
972,723,46,ACH,1.0,3.8501476017100584
768,1852,88,GABA,-1.0,-4.48863636973214
277,1048,8,GABA,-1.0,-2.1972245773362196
1405,1438,8,ACH,1.0,2.1972245773362196
764,557,10,ACH,1.0,2.3978952727983707
696,1198,20,ACH,1.0,3.044522437723423
141,569,17,ACH,1.0,2.8903717578961645
1696,1077,10,GABA,-1.0,-2.3978952727983707
277,268,7,GABA,-1.0,-2.0794415416798357
1710,833,10,GLUT,-1.0,-2.3978952727983707
1193,1069,7,ACH,1.0,2.0794415416798357
284,376,22,ACH,1.0,3.1354942159291497
384,622,5,ACH,1.0,1.791759469228055
1845,1212,76,GABA,-1.0,-4.343805421853684
1409,810,21,ACH,1.0,3.091042453358316
662,188,13,GABA,-1.0,-2.6390573296152584
115,1812,10,ACH,1.0,2.3978952727983707
1846,1484,9,GABA,-1.0,-2.302585092994046
1031,378,8,ACH,1.0,2.1972245773362196
1404,360,10,SER,1.0,2.3978952727983707
593,1770,7,ACH,1.0,2.0794415416798357
204,1409,7,ACH,1.0,2.0794415416798357
1514,1134,12,GABA,-1.0,-2.5649493574615367
269,495,14,ACH,1.0,2.70805020110221
1709,819,36,ACH,1.0,3.6109179126442243
1084,754,6,ACH,1.0,1.9459101490553132
1638,510,16,GABA,-1.0,-2.833213344056216
695,1772,7,ACH,1.0,2.0794415416798357
1552,257,5,ACH,1.0,1.791759469228055
846,1246,6,ACH,1.0,1.9459101490553132
1605,1149,6,GABA,-1.0,-1.9459101490553132
1270,1453,9,GABA,-1.0,-2.302585092994046
1538,1484,6,GABA,-1.0,-1.9459101490553132
573,268,30,GABA,-1.0,-3.4339872044851463
126,477,16,ACH,1.0,2.833213344056216
314,175,7,ACH,1.0,2.0794415416798357
1697,1291,30,ACH,1.0,3.4339872044851463
115,590,8,ACH,1.0,2.1972245773362196
1134,1596,5,ACH,1.0,1.791759469228055
846,1406,5,ACH,1.0,1.791759469228055
4,523,16,ACH,1.0,2.833213344056216
589,630,45,GABA,-1.0,-3.828641396489095
743,598,6,GABA,-1.0,-1.9459101490553132
645,1084,39,ACH,1.0,3.6888794541139363
1386,31,12,GABA,-1.0,-2.5649493574615367
943,1102,16,GLUT,-1.0,-2.833213344056216
315,1269,8,ACH,1.0,2.1972245773362196
1438,465,7,ACH,1.0,2.0794415416798357
828,1182,5,ACH,1.0,1.791759469228055
1270,1204,25,GABA,-1.0,-3.258096538021482
658,1697,8,ACH,1.0,2.1972245773362196
1426,121,21,ACH,1.0,3.091042453358316
384,983,20,ACH,1.0,3.044522437723423
1517,476,7,GABA,-1.0,-2.0794415416798357
987,1169,7,ACH,1.0,2.0794415416798357
347,1293,8,ACH,1.0,2.1972245773362196
864,1315,7,ACH,1.0,2.0794415416798357
1109,5,158,GLUT,-1.0,-5.0689042022202315
7,441,61,ACH,1.0,4.127134385045092
1085,543,24,GABA,-1.0,-3.2188758248682006
1213,1443,23,ACH,1.0,3.1780538303479458
420,855,7,GABA,-1.0,-2.0794415416798357
1090,414,20,ACH,1.0,3.044522437723423
278,1467,27,GABA,-1.0,-3.332204510175204
723,530,6,GABA,-1.0,-1.9459101490553132
333,1311,19,ACH,1.0,2.995732273553991
1175,141,6,ACH,1.0,1.9459101490553132
781,524,7,GABA,-1.0,-2.0794415416798357
92,242,10,ACH,1.0,2.3978952727983707
29,159,6,ACH,1.0,1.9459101490553132
645,1113,19,ACH,1.0,2.995732273553991
1085,451,8,GABA,-1.0,-2.1972245773362196
232,1867,5,ACH,1.0,1.791759469228055
1345,561,6,ACH,1.0,1.9459101490553132
446,1638,7,ACH,1.0,2.0794415416798357
552,336,5,GLUT,-1.0,-1.791759469228055
1570,74,23,ACH,1.0,3.1780538303479458
300,519,106,GABA,-1.0,-4.672828834461906
1354,1409,15,ACH,1.0,2.772588722239781
627,1003,8,ACH,1.0,2.1972245773362196
199,1341,13,ACH,1.0,2.6390573296152584
1698,1527,13,ACH,1.0,2.6390573296152584
1453,842,7,GABA,-1.0,-2.0794415416798357
28,117,6,ACH,1.0,1.9459101490553132
1761,739,9,GABA,-1.0,-2.302585092994046
31,774,19,GABA,-1.0,-2.995732273553991
1308,10,22,ACH,1.0,3.1354942159291497
752,561,29,ACH,1.0,3.4011973816621555
372,385,43,ACH,1.0,3.784189633918261
531,1541,5,ACH,1.0,1.791759469228055
1343,154,6,ACH,1.0,1.9459101490553132
1005,1545,6,ACH,1.0,1.9459101490553132
1680,1435,22,GABA,-1.0,-3.1354942159291497
887,593,8,GLUT,-1.0,-2.1972245773362196
672,810,25,ACH,1.0,3.258096538021482
1311,752,5,ACH,1.0,1.791759469228055
1317,598,25,ACH,1.0,3.258096538021482
515,1538,20,ACH,1.0,3.044522437723423
376,810,6,GABA,-1.0,-1.9459101490553132
23,613,5,GABA,-1.0,-1.791759469228055
1458,92,60,GABA,-1.0,-4.110873864173311
1141,1294,20,GABA,-1.0,-3.044522437723423
4,1484,29,ACH,1.0,3.4011973816621555
411,1506,55,GABA,-1.0,-4.02535169073515
517,1241,5,ACH,1.0,1.791759469228055
1318,1492,5,ACH,1.0,1.791759469228055
467,1764,13,ACH,1.0,2.6390573296152584
20,818,45,GABA,-1.0,-3.828641396489095
195,1193,18,GABA,-1.0,-2.9444389791664403
801,1453,15,GABA,-1.0,-2.772588722239781
505,593,11,ACH,1.0,2.4849066497880004
1315,268,8,GABA,-1.0,-2.1972245773362196
1185,622,13,ACH,1.0,2.6390573296152584
626,194,66,ACH,1.0,4.204692619390966
1421,512,7,ACH,1.0,2.0794415416798357
459,33,43,GABA,-1.0,-3.784189633918261
982,72,7,ACH,1.0,2.0794415416798357
1204,464,11,GABA,-1.0,-2.4849066497880004
1270,277,16,GABA,-1.0,-2.833213344056216
1765,819,10,GABA,-1.0,-2.3978952727983707
368,1308,7,ACH,1.0,2.0794415416798357
1221,9,5,GABA,-1.0,-1.791759469228055
1577,1208,6,ACH,1.0,1.9459101490553132
1505,1464,5,GLUT,-1.0,-1.791759469228055
1783,1456,24,GLUT,-1.0,-3.2188758248682006
1058,1088,19,ACH,1.0,2.995732273553991
1481,1011,42,GLUT,-1.0,-3.7612001156935624
462,1313,30,ACH,1.0,3.4339872044851463
1127,5,54,GABA,-1.0,-4.007333185232471
1099,304,12,GABA,-1.0,-2.5649493574615367
769,1519,33,ACH,1.0,3.5263605246161616
992,1492,20,ACH,1.0,3.044522437723423
1696,120,50,GABA,-1.0,-3.9318256327243257
561,1406,15,ACH,1.0,2.772588722239781
1461,1137,9,ACH,1.0,2.302585092994046
1502,239,8,ACH,1.0,2.1972245773362196
74,1759,26,ACH,1.0,3.295836866004329
1149,1660,18,GABA,-1.0,-2.9444389791664403
1602,523,33,ACH,1.0,3.5263605246161616
1798,1524,12,ACH,1.0,2.5649493574615367
1528,523,6,ACH,1.0,1.9459101490553132
968,1696,5,ACH,1.0,1.791759469228055
509,1853,10,ACH,1.0,2.3978952727983707
941,154,29,ACH,1.0,3.4011973816621555
1567,1294,32,ACH,1.0,3.4965075614664802
29,1243,5,ACH,1.0,1.791759469228055
1048,1103,7,ACH,1.0,2.0794415416798357
214,191,7,ACH,1.0,2.0794415416798357
1466,95,12,ACH,1.0,2.5649493574615367
1747,128,6,ACH,1.0,1.9459101490553132
1531,1193,8,GABA,-1.0,-2.1972245773362196
861,1679,12,GABA,-1.0,-2.5649493574615367
1696,1566,12,GABA,-1.0,-2.5649493574615367
1167,729,11,GLUT,-1.0,-2.4849066497880004
1593,1521,53,ACH,1.0,3.9889840465642745
403,1081,6,GABA,-1.0,-1.9459101490553132
1593,355,24,ACH,1.0,3.2188758248682006
1639,1516,25,ACH,1.0,3.258096538021482
1150,950,18,ACH,1.0,2.9444389791664403
1140,1030,7,ACH,1.0,2.0794415416798357
1318,365,20,ACH,1.0,3.044522437723423
257,1764,7,ACH,1.0,2.0794415416798357
0,619,16,ACH,1.0,2.833213344056216
1834,598,22,ACH,1.0,3.1354942159291497
752,1617,22,ACH,1.0,3.1354942159291497
152,768,82,GABA,-1.0,-4.418840607796598
1732,1199,9,ACH,1.0,2.302585092994046
278,1673,6,GABA,-1.0,-1.9459101490553132
1378,495,5,DA,1.0,1.791759469228055
1790,625,5,GABA,-1.0,-1.791759469228055
1409,1620,6,ACH,1.0,1.9459101490553132
1126,1593,20,ACH,1.0,3.044522437723423
1183,1570,24,ACH,1.0,3.2188758248682006
458,920,6,GABA,-1.0,-1.9459101490553132
1226,821,8,ACH,1.0,2.1972245773362196
154,961,11,ACH,1.0,2.4849066497880004
173,435,5,GABA,-1.0,-1.791759469228055
23,1868,65,GABA,-1.0,-4.189654742026425
243,714,31,ACH,1.0,3.4657359027997265
130,1109,76,GABA,-1.0,-4.343805421853684
152,204,5,GABA,-1.0,-1.791759469228055
1719,1612,8,GABA,-1.0,-2.1972245773362196
1676,203,13,GABA,-1.0,-2.6390573296152584
582,152,6,ACH,1.0,1.9459101490553132
731,1597,9,GABA,-1.0,-2.302585092994046
422,1147,14,ACH,1.0,2.70805020110221
1524,464,7,GABA,-1.0,-2.0794415416798357
175,1545,12,ACH,1.0,2.5649493574615367
1445,1832,37,GABA,-1.0,-3.6375861597263857
1785,515,17,ACH,1.0,2.8903717578961645
573,1653,9,GABA,-1.0,-2.302585092994046
208,443,15,ACH,1.0,2.772588722239781
1053,932,11,ACH,1.0,2.4849066497880004
1587,1269,8,ACH,1.0,2.1972245773362196
266,623,21,ACH,1.0,3.091042453358316
1383,1341,5,ACH,1.0,1.791759469228055
1382,625,6,ACH,1.0,1.9459101490553132
385,14,7,ACH,1.0,2.0794415416798357
1376,741,8,ACH,1.0,2.1972245773362196
1637,1446,11,ACH,1.0,2.4849066497880004
515,940,5,ACH,1.0,1.791759469228055
1727,1354,5,ACH,1.0,1.791759469228055
1318,1126,97,ACH,1.0,4.584967478670572
510,1495,19,ACH,1.0,2.995732273553991
1625,1653,6,ACH,1.0,1.9459101490553132
1114,931,27,ACH,1.0,3.332204510175204
521,782,13,GABA,-1.0,-2.6390573296152584
413,920,38,ACH,1.0,3.6635616461296463
999,33,45,GABA,-1.0,-3.828641396489095
1142,195,36,ACH,1.0,3.6109179126442243
1330,1655,12,ACH,1.0,2.5649493574615367
1137,194,24,ACH,1.0,3.2188758248682006
593,14,142,ACH,1.0,4.962844630259907
1162,14,5,ACH,1.0,1.791759469228055
299,1273,10,GLUT,-1.0,-2.3978952727983707
633,1404,21,GABA,-1.0,-3.091042453358316
46,208,47,ACH,1.0,3.871201010907891
784,1540,6,GABA,-1.0,-1.9459101490553132
520,919,9,ACH,1.0,2.302585092994046
347,1204,77,ACH,1.0,4.356708826689592
517,1212,43,ACH,1.0,3.784189633918261
217,1462,27,ACH,1.0,3.332204510175204
1256,202,8,ACH,1.0,2.1972245773362196
525,1219,5,ACH,1.0,1.791759469228055
1084,1540,71,ACH,1.0,4.276666119016055
280,1321,5,ACH,1.0,1.791759469228055
326,242,20,ACH,1.0,3.044522437723423
225,190,13,ACH,1.0,2.6390573296152584
880,146,5,ACH,1.0,1.791759469228055
877,1361,5,GABA,-1.0,-1.791759469228055
931,552,19,ACH,1.0,2.995732273553991
1478,1523,14,ACH,1.0,2.70805020110221
191,1359,5,GABA,-1.0,-1.791759469228055
1850,199,25,GABA,-1.0,-3.258096538021482
1042,947,9,ACH,1.0,2.302585092994046
1057,1500,10,ACH,1.0,2.3978952727983707
1575,1045,13,ACH,1.0,2.6390573296152584
347,191,37,ACH,1.0,3.6375861597263857
1081,479,32,ACH,1.0,3.4965075614664802
563,606,23,GABA,-1.0,-3.1780538303479458
1153,1562,8,ACH,1.0,2.1972245773362196
249,1363,51,ACH,1.0,3.9512437185814275
683,29,84,ACH,1.0,4.442651256490317
1639,986,24,ACH,1.0,3.2188758248682006
689,1548,12,ACH,1.0,2.5649493574615367
336,1212,6,GLUT,-1.0,-1.9459101490553132
1344,1208,56,ACH,1.0,4.04305126783455
1150,1121,7,ACH,1.0,2.0794415416798357
1184,1816,6,GABA,-1.0,-1.9459101490553132
656,1418,22,GABA,-1.0,-3.1354942159291497
1508,777,12,GABA,-1.0,-2.5649493574615367
1355,740,50,GABA,-1.0,-3.9318256327243257
938,781,355,GABA,-1.0,-5.87493073085203
1754,170,12,GABA,-1.0,-2.5649493574615367
14,1429,14,GLUT,-1.0,-2.70805020110221
207,1575,6,ACH,1.0,1.9459101490553132
1492,1867,12,ACH,1.0,2.5649493574615367
950,810,17,ACH,1.0,2.8903717578961645
1347,1051,9,ACH,1.0,2.302585092994046
527,657,14,ACH,1.0,2.70805020110221
1221,1123,15,GABA,-1.0,-2.772588722239781
118,581,5,ACH,1.0,1.791759469228055
48,1527,5,GABA,-1.0,-1.791759469228055
837,1578,20,ACH,1.0,3.044522437723423
31,1850,6,GABA,-1.0,-1.9459101490553132
1666,1080,5,ACH,1.0,1.791759469228055
1858,968,8,ACH,1.0,2.1972245773362196
1129,1292,90,ACH,1.0,4.51085950651685
1468,836,6,ACH,1.0,1.9459101490553132
1849,1192,5,ACH,1.0,1.791759469228055
929,355,132,ACH,1.0,4.890349128221754
290,552,6,ACH,1.0,1.9459101490553132
1359,950,13,GABA,-1.0,-2.6390573296152584
1424,214,8,ACH,1.0,2.1972245773362196
819,1311,15,ACH,1.0,2.772588722239781
742,110,14,GABA,-1.0,-2.70805020110221
1867,1618,34,GABA,-1.0,-3.5553480614894135
691,1868,11,GABA,-1.0,-2.4849066497880004
1637,1836,12,ACH,1.0,2.5649493574615367
179,1174,21,ACH,1.0,3.091042453358316
754,1655,17,GABA,-1.0,-2.8903717578961645
1204,639,19,GABA,-1.0,-2.995732273553991
956,535,5,ACH,1.0,1.791759469228055
1131,702,10,ACH,1.0,2.3978952727983707
694,1411,9,GABA,-1.0,-2.302585092994046
33,819,89,GABA,-1.0,-4.499809670330265
272,920,33,GLUT,-1.0,-3.5263605246161616
1232,193,75,GABA,-1.0,-4.330733340286331
1214,1294,14,ACH,1.0,2.70805020110221
1593,1011,12,ACH,1.0,2.5649493574615367
566,1214,7,GABA,-1.0,-2.0794415416798357
1355,151,115,GABA,-1.0,-4.7535901911063645
1641,1103,16,ACH,1.0,2.833213344056216
1392,470,8,ACH,1.0,2.1972245773362196
1129,23,68,ACH,1.0,4.23410650459726
1318,1867,63,ACH,1.0,4.1588830833596715
727,1026,8,GABA,-1.0,-2.1972245773362196
835,724,7,GABA,-1.0,-2.0794415416798357
446,810,64,ACH,1.0,4.174387269895637
80,1754,57,ACH,1.0,4.060443010546419
296,1591,5,ACH,1.0,1.791759469228055
1340,1696,27,GABA,-1.0,-3.332204510175204
1696,194,5,GABA,-1.0,-1.791759469228055
1562,734,8,ACH,1.0,2.1972245773362196
1065,669,16,ACH,1.0,2.833213344056216
71,14,5,ACH,1.0,1.791759469228055
1721,1452,25,GABA,-1.0,-3.258096538021482
20,827,6,GABA,-1.0,-1.9459101490553132
857,1409,28,GABA,-1.0,-3.367295829986474
384,517,10,ACH,1.0,2.3978952727983707
200,1131,5,GABA,-1.0,-1.791759469228055
851,337,5,GABA,-1.0,-1.791759469228055
752,1519,50,ACH,1.0,3.9318256327243257
1318,1057,198,ACH,1.0,5.293304824724492
1812,1215,23,ACH,1.0,3.1780538303479458
1338,781,10,ACH,1.0,2.3978952727983707
1710,495,13,GLUT,-1.0,-2.6390573296152584
694,594,6,GABA,-1.0,-1.9459101490553132
616,163,7,ACH,1.0,2.0794415416798357
894,1273,117,GLUT,-1.0,-4.770684624465665
306,653,7,GABA,-1.0,-2.0794415416798357
705,443,7,GABA,-1.0,-2.0794415416798357
738,541,9,ACH,1.0,2.302585092994046
200,782,16,GABA,-1.0,-2.833213344056216
836,1003,13,DA,1.0,2.6390573296152584
847,334,21,ACH,1.0,3.091042453358316
818,1638,8,ACH,1.0,2.1972245773362196
543,677,19,ACH,1.0,2.995732273553991
515,1443,9,ACH,1.0,2.302585092994046
43,919,6,ACH,1.0,1.9459101490553132
1789,319,19,GABA,-1.0,-2.995732273553991
243,1304,17,ACH,1.0,2.8903717578961645
495,1318,8,ACH,1.0,2.1972245773362196
965,1454,79,GABA,-1.0,-4.382026634673881
1466,1568,16,ACH,1.0,2.833213344056216
309,1803,12,GABA,-1.0,-2.5649493574615367
117,705,13,GABA,-1.0,-2.6390573296152584
1031,1043,14,ACH,1.0,2.70805020110221
361,1687,6,ACH,1.0,1.9459101490553132
561,819,24,ACH,1.0,3.2188758248682006
23,204,21,GABA,-1.0,-3.091042453358316
701,771,94,ACH,1.0,4.553876891600541
1331,947,19,GABA,-1.0,-2.995732273553991
399,1268,5,ACH,1.0,1.791759469228055
282,1049,13,GABA,-1.0,-2.6390573296152584
143,1103,7,ACH,1.0,2.0794415416798357
1854,1241,98,ACH,1.0,4.59511985013459
21,1171,10,ACH,1.0,2.3978952727983707
1683,771,24,ACH,1.0,3.2188758248682006
51,1740,8,GABA,-1.0,-2.1972245773362196
1656,1216,5,ACH,1.0,1.791759469228055
208,517,5,ACH,1.0,1.791759469228055
1623,626,8,ACH,1.0,2.1972245773362196
192,1134,17,GABA,-1.0,-2.8903717578961645
1082,489,23,ACH,1.0,3.1780538303479458
1298,1114,6,ACH,1.0,1.9459101490553132
1472,1467,9,ACH,1.0,2.302585092994046
496,1102,20,GABA,-1.0,-3.044522437723423
215,1437,6,ACH,1.0,1.9459101490553132
1038,1103,19,ACH,1.0,2.995732273553991
1783,1748,55,GLUT,-1.0,-4.02535169073515
319,146,21,ACH,1.0,3.091042453358316
1594,765,9,GABA,-1.0,-2.302585092994046
276,819,116,GABA,-1.0,-4.762173934797756
1,1015,6,GABA,-1.0,-1.9459101490553132
19,9,31,GABA,-1.0,-3.4657359027997265
1596,932,13,ACH,1.0,2.6390573296152584
843,741,24,ACH,1.0,3.2188758248682006
896,1609,8,ACH,1.0,2.1972245773362196
383,1081,5,SER,1.0,1.791759469228055
1721,1653,43,GABA,-1.0,-3.784189633918261
1204,1637,9,GABA,-1.0,-2.302585092994046
74,1744,7,ACH,1.0,2.0794415416798357
46,689,9,ACH,1.0,2.302585092994046
1522,1321,7,ACH,1.0,2.0794415416798357
1797,955,8,ACH,1.0,2.1972245773362196
124,1728,6,ACH,1.0,1.9459101490553132
1613,1417,16,GABA,-1.0,-2.833213344056216
781,992,20,GABA,-1.0,-3.044522437723423
1613,1048,6,GABA,-1.0,-1.9459101490553132
631,940,6,SER,1.0,1.9459101490553132
1702,1605,168,GABA,-1.0,-5.1298987149230735
904,1057,9,ACH,1.0,2.302585092994046
1783,705,24,GLUT,-1.0,-3.2188758248682006
446,747,5,ACH,1.0,1.791759469228055
965,111,7,GABA,-1.0,-2.0794415416798357
336,1568,5,GLUT,-1.0,-1.791759469228055
827,499,5,GLUT,-1.0,-1.791759469228055
1497,1338,25,GABA,-1.0,-3.258096538021482
1057,819,33,ACH,1.0,3.5263605246161616
923,20,16,ACH,1.0,2.833213344056216
559,372,10,ACH,1.0,2.3978952727983707
1519,414,46,ACH,1.0,3.8501476017100584
548,464,27,ACH,1.0,3.332204510175204
74,1519,25,ACH,1.0,3.258096538021482
1850,1862,12,GABA,-1.0,-2.5649493574615367
454,557,6,ACH,1.0,1.9459101490553132
591,664,5,ACH,1.0,1.791759469228055
375,633,12,ACH,1.0,2.5649493574615367
14,699,18,GLUT,-1.0,-2.9444389791664403
276,378,44,GABA,-1.0,-3.8066624897703196
347,1812,15,ACH,1.0,2.772588722239781
72,626,5,ACH,1.0,1.791759469228055
308,1230,6,ACH,1.0,1.9459101490553132
1019,1294,24,ACH,1.0,3.2188758248682006
1093,378,11,GABA,-1.0,-2.4849066497880004
771,1664,25,GABA,-1.0,-3.258096538021482
1240,984,155,GABA,-1.0,-5.049856007249537
781,1409,25,GABA,-1.0,-3.258096538021482
378,21,6,GABA,-1.0,-1.9459101490553132
1737,1484,32,ACH,1.0,3.4965075614664802
873,638,179,ACH,1.0,5.19295685089021
205,595,12,GABA,-1.0,-2.5649493574615367
177,919,5,ACH,1.0,1.791759469228055
333,111,5,ACH,1.0,1.791759469228055
694,1484,38,GABA,-1.0,-3.6635616461296463
277,414,16,GABA,-1.0,-2.833213344056216
1109,782,6,GLUT,-1.0,-1.9459101490553132
336,1702,5,GLUT,-1.0,-1.791759469228055
204,747,5,ACH,1.0,1.791759469228055
1114,810,51,ACH,1.0,3.9512437185814275
1568,459,9,GABA,-1.0,-2.302585092994046
1849,598,14,ACH,1.0,2.70805020110221
126,999,7,ACH,1.0,2.0794415416798357
326,782,26,ACH,1.0,3.295836866004329
5,1153,24,GABA,-1.0,-3.2188758248682006
690,199,9,ACH,1.0,2.302585092994046
1458,1297,19,GABA,-1.0,-2.995732273553991
286,813,29,GLUT,-1.0,-3.4011973816621555
99,451,14,GABA,-1.0,-2.70805020110221
1517,1655,15,GABA,-1.0,-2.772588722239781
1709,1484,31,ACH,1.0,3.4657359027997265
1626,1721,5,ACH,1.0,1.791759469228055
493,1331,170,ACH,1.0,5.14166355650266
235,1445,13,ACH,1.0,2.6390573296152584
1127,781,35,GABA,-1.0,-3.58351893845611
1577,1658,15,ACH,1.0,2.772588722239781
212,1419,5,ACH,1.0,1.791759469228055
1696,1112,16,GABA,-1.0,-2.833213344056216
1278,672,11,ACH,1.0,2.4849066497880004
357,602,40,ACH,1.0,3.713572066704308
894,29,21,GLUT,-1.0,-3.091042453358316
326,541,32,ACH,1.0,3.4965075614664802
117,1838,14,GABA,-1.0,-2.70805020110221
1407,1363,66,ACH,1.0,4.204692619390966
582,288,16,ACH,1.0,2.833213344056216
712,765,53,ACH,1.0,3.9889840465642745
215,1443,14,ACH,1.0,2.70805020110221
1613,1129,7,GABA,-1.0,-2.0794415416798357
702,1562,22,ACH,1.0,3.1354942159291497
235,1347,19,ACH,1.0,2.995732273553991
459,855,5,GABA,-1.0,-1.791759469228055
1708,705,13,ACH,1.0,2.6390573296152584
300,214,149,GABA,-1.0,-5.0106352940962555
290,694,31,ACH,1.0,3.4657359027997265
395,1413,5,ACH,1.0,1.791759469228055
633,1269,6,GABA,-1.0,-1.9459101490553132
818,1012,10,ACH,1.0,2.3978952727983707
372,1581,15,ACH,1.0,2.772588722239781
777,1049,24,ACH,1.0,3.2188758248682006
1795,219,9,GABA,-1.0,-2.302585092994046
517,199,5,ACH,1.0,1.791759469228055
104,1002,8,ACH,1.0,2.1972245773362196
20,330,24,GABA,-1.0,-3.2188758248682006
1202,371,14,ACH,1.0,2.70805020110221
768,306,46,GABA,-1.0,-3.8501476017100584
843,1212,14,ACH,1.0,2.70805020110221
1769,759,8,ACH,1.0,2.1972245773362196
901,1057,7,GABA,-1.0,-2.0794415416798357
1581,257,20,GABA,-1.0,-3.044522437723423
1699,309,5,GLUT,-1.0,-1.791759469228055
150,773,32,ACH,1.0,3.4965075614664802
143,1477,5,ACH,1.0,1.791759469228055
610,122,8,ACH,1.0,2.1972245773362196
521,176,9,GABA,-1.0,-2.302585092994046
1270,195,34,GABA,-1.0,-3.5553480614894135
35,122,6,ACH,1.0,1.9459101490553132
1,819,33,GABA,-1.0,-3.5263605246161616
276,992,14,GABA,-1.0,-2.70805020110221
1845,653,29,GABA,-1.0,-3.4011973816621555
111,1027,15,ACH,1.0,2.772588722239781
384,1620,7,ACH,1.0,2.0794415416798357
714,959,6,GLUT,-1.0,-1.9459101490553132
655,3,10,GABA,-1.0,-2.3978952727983707
371,1569,25,GABA,-1.0,-3.258096538021482
48,1318,50,GABA,-1.0,-3.9318256327243257
1719,1357,8,GABA,-1.0,-2.1972245773362196
1215,464,19,GABA,-1.0,-2.995732273553991
233,1511,6,ACH,1.0,1.9459101490553132
1270,1605,7,GABA,-1.0,-2.0794415416798357
1505,243,12,GLUT,-1.0,-2.5649493574615367
126,894,15,ACH,1.0,2.772588722239781
137,984,11,ACH,1.0,2.4849066497880004
552,449,42,GLUT,-1.0,-3.7612001156935624
1446,1591,7,ACH,1.0,2.0794415416798357
1845,1610,15,GABA,-1.0,-2.772588722239781
240,797,7,ACH,1.0,2.0794415416798357
633,217,25,GABA,-1.0,-3.258096538021482
1818,1205,18,GABA,-1.0,-2.9444389791664403
1540,893,10,GLUT,-1.0,-2.3978952727983707
462,569,23,ACH,1.0,3.1780538303479458
1793,1484,28,GABA,-1.0,-3.367295829986474
1048,257,35,ACH,1.0,3.58351893845611
678,1562,7,GABA,-1.0,-2.0794415416798357
1428,189,7,ACH,1.0,2.0794415416798357
276,1310,21,GABA,-1.0,-3.091042453358316
794,530,12,GABA,-1.0,-2.5649493574615367
573,1509,8,GABA,-1.0,-2.1972245773362196
552,622,60,GLUT,-1.0,-4.110873864173311
1609,910,6,ACH,1.0,1.9459101490553132
983,459,9,GABA,-1.0,-2.302585092994046
851,932,8,GABA,-1.0,-2.1972245773362196
626,1453,9,ACH,1.0,2.302585092994046
1084,510,77,ACH,1.0,4.356708826689592
1571,1048,18,ACH,1.0,2.9444389791664403
787,1251,10,GABA,-1.0,-2.3978952727983707
1809,765,11,GABA,-1.0,-2.4849066497880004
1084,476,64,ACH,1.0,4.174387269895637
660,689,8,GABA,-1.0,-2.1972245773362196
539,176,8,ACH,1.0,2.1972245773362196
